trip,time,targetid,X,Y,rangerate,SNR,vehicle_East,vehicle_North,vehicle_speed,vehicle_heading,vehicle_East_0,vehicle_North_0
219,377980,2,-3.1881175423402106,-31.487420865061548,-1.55,28.0,277146.9348,4686443.259,5.336112,178.7149,277147.7455,4686475.78
219,377991,0,-3.156693701274355,-27.85721253189213,4.3,40.0,277146.9348,4686443.259,5.369445,178.7149,277147.7455,4686475.78
219,377991,2,-2.8300970996368604,-32.02558567495392,-1.15,38.0,277146.9348,4686443.259,5.369445,178.7149,277147.7455,4686475.78
219,378000,2,-3.297755196134663,-32.517170665961636,0.35,38.0,277146.9014,4686441.948,5.400001,180.5894,277147.7455,4686475.78
219,378011,2,-3.3291937593075813,-32.377486677095256,0.85,36.0,277146.9014,4686441.948,5.433334,180.5894,277147.7455,4686475.78
219,378020,0,-5.019824415947931,-32.324875054540776,0.85,28.0,277146.9014,4686441.948,5.408334,180.5894,277147.7455,4686475.78
219,378020,2,-3.2899159509668965,-32.30707890925709,-0.7,38.0,277146.9014,4686441.948,5.408334,180.5894,277147.7455,4686475.78
219,378031,0,-5.0374912322541805,-33.34061891740948,-0.9,40.0,277146.8669,4686440.604,5.419445,179.6508,277147.7455,4686475.78
219,378031,2,-3.2584384892207146,-33.50146461211438,-0.3,38.0,277146.8669,4686440.604,5.419445,179.6508,277147.7455,4686475.78
219,378040,2,-3.307340523229527,-33.32116322257509,1.75,38.0,277146.8669,4686440.604,5.422223,179.6508,277147.7455,4686475.78
219,378051,2,-3.34029499820343,-34.37970422491712,2.2,32.0,277146.849,4686439.26,5.461112,179.2935,277147.7455,4686475.78
219,378060,2,-3.357704085623295,-34.16947358092056,2.05,28.0,277146.849,4686439.26,5.469445,179.2935,277147.7455,4686475.78
219,378071,2,-3.4247394587449795,-33.92862869567191,5.85,32.0,277146.849,4686439.26,5.491667,179.2935,277147.7455,4686475.78
219,378080,2,-3.3984456866414647,-34.989581998230015,4.45,22.0,277146.8547,4686437.881,5.433334,179.5583,277147.7455,4686475.78
219,378091,2,-3.38644163262643,-34.72966681458888,3.25,28.0,277146.8547,4686437.881,5.330556,179.5583,277147.7455,4686475.78
219,378100,0,-2.9827676819717226,-36.87030155562621,0.6,38.0,277146.8525,4686436.514,5.472223,179.0306,277147.7455,4686475.78
219,378100,2,-3.223781844739138,-35.74606306965203,3.45,24.0,277146.8525,4686436.514,5.472223,179.0306,277147.7455,4686475.78
219,378111,0,-3.0502199009238233,-36.71913873559947,2.35,30.0,277146.8525,4686436.514,5.372223,179.0306,277147.7455,4686475.78
219,378111,2,-3.188203061731523,-35.41661785387299,1.95,40.0,277146.8525,4686436.514,5.372223,179.0306,277147.7455,4686475.78
219,378120,0,-3.115811094273868,-36.457991659500735,3.8,28.0,277146.8525,4686436.514,5.416667,179.0306,277147.7455,4686475.78
219,378131,0,-3.1096790588983425,-37.57843562612429,3.55,24.0,277146.8664,4686435.135,5.413889,179.0711,277147.7455,4686475.78
219,378131,1,-3.913569800024706,-39.04559603873475,-3.0,28.0,277146.8664,4686435.135,5.413889,179.0711,277147.7455,4686475.78
219,378140,0,-3.0351489952208444,-37.29960723874555,3.8,40.0,277146.8664,4686435.135,5.369445,179.0711,277147.7455,4686475.78
219,378140,1,-4.001936807129072,-38.944150131693526,0.95,40.0,277146.8664,4686435.135,5.369445,179.0711,277147.7455,4686475.78
219,378151,1,-4.047557748266563,-40.03396790823636,0.15,24.0,277146.8818,4686433.801,5.261112,178.3049,277147.7455,4686475.78
219,378160,1,-3.979005584112724,-39.74586965973453,0.05,26.0,277146.8818,4686433.801,5.222223,178.3049,277147.7455,4686475.78
219,378171,1,-3.918674198265356,-39.39750186001456,7.85,40.0,277146.8818,4686433.801,5.133334,178.3049,277147.7455,4686475.78
219,378180,1,-3.9793128302977467,-40.42513468557912,5.8,28.0,277146.9054,4686432.466,5.202778,178.5767,277147.7455,4686475.78
219,378191,0,-3.0548799950203356,-41.86854174287826,-4.1,40.0,277146.9054,4686432.466,5.147223,178.5767,277147.7455,4686475.78
219,378191,1,-4.072078749677688,-40.132740287203234,4.05,20.0,277146.9054,4686432.466,5.147223,178.5767,277147.7455,4686475.78
219,378200,0,-2.973266116974898,-42.908019462863415,-4.4,40.0,277146.938,4686431.154,5.116667,177.452,277147.7455,4686475.78
219,378200,1,-3.925338329868755,-41.133939841923194,2.2,22.0,277146.938,4686431.154,5.116667,177.452,277147.7455,4686475.78
219,378211,0,-2.8471608709840854,-42.77349263678922,-1.6,38.0,277146.938,4686431.154,5.122223,177.452,277147.7455,4686475.78
219,378211,1,-3.754382434147044,-40.891300023018744,-1.0,40.0,277146.938,4686431.154,5.122223,177.452,277147.7455,4686475.78
219,378211,2,-3.1699564393916693,-42.829197403339535,11.75,40.0,277146.938,4686431.154,5.122223,177.452,277147.7455,4686475.78
219,378220,0,-2.871351887595943,-42.64228747410389,0.85,38.0,277146.938,4686431.154,5.108334,177.452,277147.7455,4686475.78
219,378220,1,-3.759247507619106,-40.55074704467307,5.15,22.0,277146.938,4686431.154,5.108334,177.452,277147.7455,4686475.78
219,378231,0,-3.026852515697625,-43.94918421236131,1.2,38.0,277146.9461,4686429.853,4.861112,181.3567,277147.7455,4686475.78
219,378240,0,-3.089676896112887,-43.83063845231297,2.1,30.0,277146.9461,4686429.853,4.947223,181.3567,277147.7455,4686475.78
219,378251,0,-2.9264878678587727,-44.829617913457106,-1.15,40.0,277146.931,4686428.597,4.958334,178.5715,277147.7455,4686475.78
219,378260,0,-2.8615206259816017,-44.63117583756877,1.05,36.0,277146.931,4686428.597,4.925001,178.5715,277147.7455,4686475.78
219,378271,0,-2.8550389701615373,-44.371256642167914,3.5,34.0,277146.931,4686428.597,4.852778,178.5715,277147.7455,4686475.78
219,378280,0,-2.9945668157942777,-45.42506402204363,4.8,26.0,277146.9162,4686427.353,4.772223,180.4808,277147.7455,4686475.78
219,378291,0,-3.1369954054853957,-45.13624903483106,8.05,30.0,277146.9162,4686427.353,4.769445,180.4808,277147.7455,4686475.78
219,378300,0,-3.2003207658755777,-46.102126172435156,4.7,26.0,277146.8695,4686426.143,4.71389,180.8761,277147.7455,4686475.78
219,378311,0,-3.0635480813021783,-45.89001008922932,3.45,40.0,277146.8695,4686426.143,4.613889,180.8761,277147.7455,4686475.78
219,378320,0,-2.9372183407689065,-46.723160344256875,4.55,24.0,277146.841,4686424.988,4.547223,179.4738,277147.7455,4686475.78
219,378380,0,-2.8960051734679,-51.42222489475239,0.2,38.0,277146.7536,4686422.756,3.986112,180.8547,277147.7455,4686475.78
219,378391,0,-2.9980823959609415,-51.283732148920315,2.8,40.0,277146.7536,4686422.756,3.886111,180.8547,277147.7455,4686475.78
219,378400,0,-2.8532941338927644,-52.309221005216905,-3.2,38.0,277146.7369,4686421.712,3.805556,178.5034,277147.7455,4686475.78
219,378400,1,-3.272916070923643,-50.75773222666823,1.3,16.0,277146.7369,4686421.712,3.805556,178.5034,277147.7455,4686475.78
219,378411,0,-2.991418142696784,-52.235588416019546,5.15,30.0,277146.7369,4686421.712,3.741667,178.5034,277147.7455,4686475.78
219,378411,1,-3.29872701683693,-50.59700327759228,3.9,22.0,277146.7369,4686421.712,3.741667,178.5034,277147.7455,4686475.78
219,378420,0,-3.2995704717710725,-53.14184995681883,5.65,40.0,277146.6976,4686420.735,3.447223,180.9443,277147.7455,4686475.78
219,378431,0,-3.384009314356061,-52.87320505762492,4.45,34.0,277146.6976,4686420.735,3.2,180.9443,277147.7455,4686475.78
219,378440,0,-3.4086211095800794,-52.59357269266004,4.25,22.0,277146.6976,4686420.735,2.991667,180.9443,277147.7455,4686475.78
219,378440,1,-3.0949831225237503,-53.41851585014137,0.2,38.0,277146.6976,4686420.735,2.991667,180.9443,277147.7455,4686475.78
219,378451,0,-3.382210479872865,-53.00527272290401,6.95,26.0,277146.6784,4686419.868,2.925,177.9014,277147.7455,4686475.78
219,378451,1,-3.0194642477323415,-54.029243020846216,0.65,38.0,277146.6784,4686419.868,2.925,177.9014,277147.7455,4686475.78
219,378460,0,-3.3923098572159045,-52.73472142910322,7.2,26.0,277146.6784,4686419.868,2.783334,177.9014,277147.7455,4686475.78
219,378460,1,-3.0054428328891722,-53.919682991977126,0.5,38.0,277146.6784,4686419.868,2.783334,177.9014,277147.7455,4686475.78
219,378471,1,-3.0963794857218567,-54.60397124220446,5.35,40.0,277146.6691,4686419.057,2.577778,179.1827,277147.7455,4686475.78
219,378471,2,-2.899680574401729,-54.83680066106186,1.35,38.0,277146.6691,4686419.057,2.577778,179.1827,277147.7455,4686475.78
219,378480,1,-3.074527188479173,-54.47426974990303,1.65,30.0,277146.6691,4686419.057,2.411111,179.1827,277147.7455,4686475.78
219,378480,2,-2.947963796467598,-54.716099664931185,1.55,38.0,277146.6691,4686419.057,2.411111,179.1827,277147.7455,4686475.78
219,378491,1,-3.052246968469693,-54.314571309721764,1.45,28.0,277146.6691,4686419.057,2.147223,179.1827,277147.7455,4686475.78
219,378491,2,-2.926396781069447,-54.60639613788298,0.0,38.0,277146.6691,4686419.057,2.147223,179.1827,277147.7455,4686475.78
219,378500,1,-3.008583517355761,-54.81199282990421,1.3,32.0,277146.6555,4686418.368,1.997222,177.9582,277147.7455,4686475.78
219,378500,2,-2.901129712024482,-55.16604604584756,0.85,34.0,277146.6555,4686418.368,1.997222,177.9582,277147.7455,4686475.78
219,378511,1,-3.023939102587722,-54.68136279506465,2.05,28.0,277146.6555,4686418.368,1.755556,177.9582,277147.7455,4686475.78
219,378511,2,-2.8975668529687812,-55.0661095358257,0.55,38.0,277146.6555,4686418.368,1.755556,177.9582,277147.7455,4686475.78
219,378520,1,-3.0885679624223847,-55.208474648578495,1.35,36.0,277146.6378,4686417.813,1.591667,179.183,277147.7455,4686475.78
219,378520,2,-2.973428173244546,-55.550151146084666,1.45,38.0,277146.6378,4686417.813,1.591667,179.183,277147.7455,4686475.78
219,378531,1,-3.0364342170399765,-55.059202840816944,1.4,34.0,277146.6378,4686417.813,1.422222,179.183,277147.7455,4686475.78
219,378531,2,-2.9625736584649234,-55.490299834412326,0.35,38.0,277146.6378,4686417.813,1.422222,179.183,277147.7455,4686475.78
219,378540,1,-3.0450073147361825,-54.959070418515815,1.2,28.0,277146.6378,4686417.813,1.258333,179.183,277147.7455,4686475.78
219,378540,2,-2.9614329499232164,-55.4103079674256,1.15,38.0,277146.6378,4686417.813,1.258333,179.183,277147.7455,4686475.78
219,378551,1,-3.0901729068848898,-55.31238093797192,1.95,24.0,277146.623,4686417.347,1.086111,179.4045,277147.7455,4686475.78
219,378551,2,-2.9154831856856527,-55.82422417696931,0.3,32.0,277146.623,4686417.347,1.086111,179.4045,277147.7455,4686475.78
